,time,low,high,open,close,volume
38,1563120000,301.6,313.92,306.12,310.71,8463.86292715
39,1563116400,299.0,316.84,315.72,306.0,8310.87859143
40,1563112800,314.55,320.0,318.45,315.83,3565.18262337
41,1563109200,311.71,325.12,322.99,318.27,3780.8867355
42,1563105600,318.52,325.62,323.66,322.69,3279.39131067
43,1563102000,318.7,327.65,323.82,323.56,3309.95548813
44,1563098400,318.41,330.33,328.13,323.87,4914.34010388
45,1563094800,322.87,338.65,337.0,328.6,3965.29079059
46,1563091200,336.97,340.0,339.15,337.0,663.10029955
47,1563087600,337.87,341.8,341.8,339.2,930.77060086
48,1563084000,340.0,342.46,340.6,341.95,525.82640397
49,1563080400,337.69,341.08,338.54,340.8,727.72049286
50,1563076800,337.48,342.72,340.51,338.12,1075.05340798
51,1563073200,340.24,342.89,341.82,340.48,796.95796735
52,1563069600,341.46,344.37,342.35,341.69,618.95880838
53,1563066000,341.05,345.06,341.93,342.27,1537.91907222
54,1563062400,341.78,346.0,343.96,342.06,1900.75235039
55,1563058800,340.18,345.0,340.46,343.57,1876.35690029
56,1563055200,336.39,344.4,337.46,340.8,3772.38060657
57,1563051600,330.37,337.69,334.9,337.69,1550.03067164
58,1563048000,332.0,341.5,341.1,335.25,3582.12201987
59,1563044400,335.64,342.24,338.32,341.06,2680.82504261
60,1563040800,337.03,349.47,348.56,338.28,4652.13605616
61,1563037200,344.93,350.19,347.0,348.87,1525.97251649
62,1563033600,344.39,349.49,348.26,347.01,1554.4821662
63,1563030000,343.54,349.88,344.97,348.4,1360.88945085
64,1563026400,343.64,348.66,344.25,344.94,1388.78969199
65,1563022800,337.66,348.2,338.28,344.28,2062.27522552
66,1563019200,335.64,340.88,336.55,338.37,1456.29543873
67,1563015600,331.97,342.6,340.92,336.58,2294.28079298
68,1563012000,337.0,344.8,344.74,341.1,2839.97491713
69,1563008400,343.58,347.31,345.5,345.0,970.09086291
70,1563004800,344.89,348.8,344.96,345.49,928.0443395
71,1563001200,342.88,347.69,345.53,344.76,1545.04191862
72,1562997600,345.15,348.99,348.32,345.6,1165.95190248
73,1562994000,347.61,349.58,348.07,348.33,504.49978398
74,1562990400,346.01,348.99,347.7,347.96,871.80521101
75,1562986800,347.66,351.43,350.32,347.84,1051.62190921
76,1562983200,350.0,353.15,351.49,350.78,677.89547067
77,1562979600,350.0,352.86,350.66,351.53,909.38709977
78,1562976000,350.0,354.28,353.7,350.79,1412.03453955
