,time,low,high,open,close,volume
0,1563256800,10690.0,10817.06,10776.01,10720.83,208.51026676
1,1563253200,10678.19,10824.95,10772.32,10777.67,431.96134776
2,1563249600,10631.23,10797.5,10728.12,10772.33,686.47334841
3,1563246000,10655.25,10850.0,10786.93,10728.25,895.53449993
4,1563242400,10723.0,10944.76,10939.12,10784.0,1172.09241433
5,1563238800,10900.0,11040.0,10919.19,10937.22,824.0507347
6,1563235200,10836.86,10967.86,10856.41,10915.03,793.51482022
7,1563231600,10839.78,11080.01,10925.47,10854.47,1850.49978239
8,1563228000,10742.2,10935.0,10742.2,10925.47,685.01358384
9,1563224400,10731.02,10900.0,10826.83,10743.51,639.34138476
10,1563220800,10770.04,10949.99,10855.0,10826.83,1006.05923306
11,1563217200,10821.35,10949.99,10912.85,10855.0,1388.43871662
12,1563213600,10358.87,10944.0,10430.73,10919.55,3844.00045042
13,1563210000,10427.63,10656.5,10646.35,10430.72,1253.66410027
14,1563206400,10481.07,10673.7,10580.0,10645.81,1043.47059235
15,1563202800,10486.45,10621.0,10559.96,10577.0,1057.60829407
16,1563199200,10391.3,10599.0,10391.3,10555.41,2244.3505883
17,1563195600,10070.21,10419.21,10095.77,10391.32,1401.69800904
18,1563192000,10092.27,10331.62,10303.98,10099.61,1012.51013497
19,1563188400,10265.78,10395.0,10290.27,10308.56,409.25334959
20,1563184800,10289.61,10392.47,10339.06,10292.93,311.97985335
21,1563181200,10142.22,10394.61,10199.22,10339.06,507.03010495
22,1563177600,10172.33,10350.23,10342.73,10199.23,473.76003016
23,1563174000,10165.02,10359.42,10167.74,10340.94,859.15177316
24,1563170400,10081.83,10221.6,10171.0,10169.32,876.87598704
25,1563166800,10057.36,10190.0,10154.13,10171.0,1041.41572689
26,1563163200,10151.76,10297.82,10258.29,10159.2,713.4673717
27,1563159600,10057.36,10273.86,10099.73,10260.95,1829.39709462
28,1563156000,9857.27,10100.0,10050.65,10099.74,2349.58258667
29,1563152400,9992.19,10154.0,10009.17,10056.22,1519.55732197
30,1563148800,9899.36,10200.0,10190.91,10006.51,5819.24697043
31,1563145200,10084.4,10486.94,10486.94,10185.03,3245.92240142
32,1563141600,10468.09,10670.37,10655.61,10492.51,962.92880201
33,1563138000,10534.86,10718.2,10638.0,10657.96,788.06996085
34,1563134400,10365.0,10735.01,10479.87,10638.0,1319.06958327
35,1563130800,10381.0,10544.99,10477.65,10486.26,658.21489453
36,1563127200,10311.9,10598.57,10569.97,10470.05,1443.59499788
37,1563123600,10510.87,10673.2,10579.91,10569.96,1192.91334924
38,1563120000,10337.68,10620.0,10419.99,10579.91,1550.55165802
39,1563116400,10263.17,10650.0,10624.24,10419.99,2454.07287273
40,1563112800,10550.0,10725.44,10653.46,10625.02,862.40129855
41,1563109200,10520.01,10750.0,10703.35,10655.55,1089.80963905
42,1563105600,10556.0,10750.84,10672.02,10704.06,1140.59024079
43,1563102000,10565.0,10800.0,10729.96,10675.94,1057.21077358
44,1563098400,10600.0,10905.05,10850.24,10726.27,1404.7534289
45,1563094800,10640.0,11139.6,11085.0,10850.47,2566.20548779
46,1563091200,11083.0,11201.41,11135.42,11085.02,202.69047139
47,1563087600,11082.63,11229.78,11229.78,11136.67,615.59454781
48,1563084000,11204.26,11310.0,11239.05,11227.96,165.03208606
49,1563080400,11159.58,11259.98,11184.67,11239.09,378.37121588
50,1563076800,11155.22,11354.3,11288.43,11184.74,550.4671234
51,1563073200,11280.0,11369.95,11337.05,11284.16,351.64909531
52,1563069600,11320.0,11467.27,11395.95,11337.06,367.31027004
53,1563066000,11271.0,11449.99,11316.62,11399.35,850.91482148
54,1563062400,11293.54,11430.0,11370.06,11316.46,611.27112174
55,1563058800,11217.09,11401.0,11275.0,11370.08,681.83320249
56,1563055200,11000.02,11483.85,11043.89,11275.0,2403.90719238
57,1563051600,10814.4,11043.89,10913.28,11043.89,1260.30088169
58,1563048000,10826.0,11195.25,11195.25,10913.29,2430.79629806
59,1563044400,11010.0,11219.58,11136.99,11195.55,827.79431835
60,1563040800,11054.16,11354.96,11353.03,11139.2,2038.83614217
61,1563037200,11242.04,11425.0,11341.29,11350.88,617.76519637
62,1563033600,11325.0,11475.0,11411.29,11344.9,455.63552144
63,1563030000,11281.12,11425.0,11328.01,11411.28,464.76948805
64,1563026400,11309.97,11424.5,11369.9,11329.86,284.53476828
65,1563022800,11305.2,11458.87,11332.64,11369.95,437.63624496
66,1563019200,11267.44,11389.0,11309.59,11332.64,288.78094829
67,1563015600,11203.35,11348.33,11322.1,11309.59,449.25664249
68,1563012000,11251.0,11532.31,11528.81,11322.11,1543.80001734
69,1563008400,11476.66,11639.99,11563.44,11534.58,398.36176724
70,1563004800,11490.87,11626.99,11505.01,11566.54,300.8585358
71,1563001200,11479.13,11585.23,11577.0,11507.69,543.05855473
72,1562997600,11577.0,11680.54,11675.0,11580.48,210.10541873
73,1562994000,11631.45,11692.17,11645.32,11675.0,249.53115339
74,1562990400,11531.22,11655.0,11628.38,11638.73,409.8021436
75,1562986800,11565.0,11741.54,11685.0,11628.38,687.70221508
76,1562983200,11680.0,11765.61,11715.86,11685.0,283.86828725
77,1562979600,11640.98,11789.0,11758.86,11715.97,723.16254348
78,1562976000,11731.37,11845.0,11797.53,11760.89,425.50745948
79,1562972400,11771.37,11860.0,11815.01,11802.0,422.45064587
