,time,low,high,open,close,volume
18507,1564876140,222.77,222.96,222.77,222.96,111.8582824
18506,1564865340,222.77,222.96,222.77,222.96,111.8582824
18505,1564854540,222.77,222.96,222.77,222.96,111.8582824
18504,1564843740,222.77,222.96,222.77,222.96,111.8582824
18503,1564919280,222.7,222.85,222.79,222.7,11.93542436
18502,1564908480,222.7,222.85,222.79,222.7,11.93542436
18501,1564897680,222.7,222.85,222.79,222.7,11.93542436
18500,1564886880,222.7,222.85,222.79,222.7,11.93542436
18499,1564876080,222.7,222.85,222.79,222.7,11.93542436
18498,1564865280,222.7,222.85,222.79,222.7,11.93542436
18497,1564854480,222.7,222.85,222.79,222.7,11.93542436
18496,1564843680,222.7,222.85,222.79,222.7,11.93542436
18495,1564919220,222.67,222.86,222.8,222.69,5.46878183
18494,1564908420,222.67,222.86,222.8,222.69,5.46878183
18493,1564897620,222.67,222.86,222.8,222.69,5.46878183
18492,1564886820,222.67,222.86,222.8,222.69,5.46878183
18491,1564876020,222.67,222.86,222.8,222.69,5.46878183
18490,1564865220,222.67,222.86,222.8,222.69,5.46878183
18489,1564854420,222.67,222.86,222.8,222.69,5.46878183
18488,1564843620,222.67,222.86,222.8,222.69,5.46878183
18487,1564919160,222.74,222.86,222.86,222.74,1.10914273
18486,1564908360,222.74,222.86,222.86,222.74,1.10914273
18485,1564897560,222.74,222.86,222.86,222.74,1.10914273
18484,1564886760,222.74,222.86,222.86,222.74,1.10914273
18483,1564875960,222.74,222.86,222.86,222.74,1.10914273
18482,1564865160,222.74,222.86,222.86,222.74,1.10914273
18481,1564854360,222.74,222.86,222.86,222.74,1.10914273
18480,1564843560,222.74,222.86,222.86,222.74,1.10914273
18479,1564919100,222.68,222.85,222.73,222.81,40.81006637
18478,1564908300,222.68,222.85,222.73,222.81,40.81006637
18477,1564897500,222.68,222.85,222.73,222.81,40.81006637
18476,1564886700,222.68,222.85,222.73,222.81,40.81006637
18475,1564875900,222.68,222.85,222.73,222.81,40.81006637
18474,1564865100,222.68,222.85,222.73,222.81,40.81006637
18473,1564854300,222.68,222.85,222.73,222.81,40.81006637
18472,1564843500,222.68,222.85,222.73,222.81,40.81006637
18471,1564919040,222.67,222.78,222.74,222.67,3.15537814
18470,1564908240,222.67,222.78,222.74,222.67,3.15537814
18469,1564897440,222.67,222.78,222.74,222.67,3.15537814
18468,1564886640,222.67,222.78,222.74,222.67,3.15537814
18467,1564875840,222.67,222.78,222.74,222.67,3.15537814
18466,1564865040,222.67,222.78,222.74,222.67,3.15537814
18465,1564854240,222.67,222.78,222.74,222.67,3.15537814
18464,1564843440,222.67,222.78,222.74,222.67,3.15537814
18463,1564918980,222.79,222.81,222.79,222.79,3.73949905
18462,1564908180,222.79,222.81,222.79,222.79,3.73949905
18461,1564897380,222.79,222.81,222.79,222.79,3.73949905
18460,1564886580,222.79,222.81,222.79,222.79,3.73949905
18459,1564875780,222.79,222.81,222.79,222.79,3.73949905
18458,1564864980,222.79,222.81,222.79,222.79,3.73949905
18457,1564854180,222.79,222.81,222.79,222.79,3.73949905
18456,1564843380,222.79,222.81,222.79,222.79,3.73949905
18455,1564918920,222.72,222.9,222.9,222.72,3.46676521
18454,1564908120,222.72,222.9,222.9,222.72,3.46676521
18453,1564897320,222.72,222.9,222.9,222.72,3.46676521
18452,1564886520,222.72,222.9,222.9,222.72,3.46676521
18451,1564875720,222.72,222.9,222.9,222.72,3.46676521
18450,1564864920,222.72,222.9,222.9,222.72,3.46676521
18449,1564854120,222.72,222.9,222.9,222.72,3.46676521
18448,1564843320,222.72,222.9,222.9,222.72,3.46676521
18447,1564918860,222.94,222.94,222.94,222.94,0.22424541
18446,1564908060,222.94,222.94,222.94,222.94,0.22424541
18445,1564897260,222.94,222.94,222.94,222.94,0.22424541
18444,1564886460,222.94,222.94,222.94,222.94,0.22424541
18443,1564875660,222.94,222.94,222.94,222.94,0.22424541
18442,1564864860,222.94,222.94,222.94,222.94,0.22424541
18441,1564854060,222.94,222.94,222.94,222.94,0.22424541
18440,1564843260,222.94,222.94,222.94,222.94,0.22424541
18439,1564918800,222.85,223.03,223.03,222.85,29.78955714
18438,1564908000,222.85,223.03,223.03,222.85,29.78955714
18437,1564897200,222.85,223.03,223.03,222.85,29.78955714
18436,1564886400,222.85,223.03,223.03,222.85,29.78955714
18435,1564875600,222.85,223.03,223.03,222.85,29.78955714
18434,1564864800,222.85,223.03,223.03,222.85,29.78955714
18433,1564854000,222.85,223.03,223.03,222.85,29.78955714
18432,1564843200,222.85,223.03,223.03,222.85,29.78955714
18431,1564918740,222.97,223.07,223.07,222.97,9.25
18430,1564907940,222.97,223.07,223.07,222.97,9.25
18429,1564897140,222.97,223.07,223.07,222.97,9.25
18428,1564886340,222.97,223.07,223.07,222.97,9.25
18427,1564875540,222.97,223.07,223.07,222.97,9.25
18426,1564864740,222.97,223.07,223.07,222.97,9.25
18425,1564853940,222.97,223.07,223.07,222.97,9.25
18424,1564843140,222.97,223.07,223.07,222.97,9.25
18423,1564918680,222.99,223.1,222.99,223.08,27.71402168
18422,1564907880,222.99,223.1,222.99,223.08,27.71402168
18421,1564897080,222.99,223.1,222.99,223.08,27.71402168
18420,1564886280,222.99,223.1,222.99,223.08,27.71402168
18419,1564875480,222.99,223.1,222.99,223.08,27.71402168
18418,1564864680,222.99,223.1,222.99,223.08,27.71402168
18417,1564853880,222.99,223.1,222.99,223.08,27.71402168
18416,1564843080,222.99,223.1,222.99,223.08,27.71402168
18415,1564918620,222.97,222.99,222.97,222.98,2.17666453
18414,1564907820,222.97,222.99,222.97,222.98,2.17666453
18413,1564897020,222.97,222.99,222.97,222.98,2.17666453
18412,1564886220,222.97,222.99,222.97,222.98,2.17666453
18411,1564875420,222.97,222.99,222.97,222.98,2.17666453
18410,1564864620,222.97,222.99,222.97,222.98,2.17666453
18409,1564853820,222.97,222.99,222.97,222.98,2.17666453
18408,1564843020,222.97,222.99,222.97,222.98,2.17666453
18407,1564918560,222.9,222.96,222.95,222.96,4.16355693
18406,1564907760,222.9,222.96,222.95,222.96,4.16355693
18405,1564896960,222.9,222.96,222.95,222.96,4.16355693
18404,1564886160,222.9,222.96,222.95,222.96,4.16355693
18403,1564875360,222.9,222.96,222.95,222.96,4.16355693
